Cluster ID,Link Score,source file,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
304,0.67448425,0,match group inc,"dallas,tx,unitedstates",united states,,,, 1986," 2,500",sharmistha dubey,29820000000,,communication services,internet content & information,,,,,,,,,
120,0.6744846,0,willis towers watson plc,"london,unitedkingdom",united kingdom,,,, 5 january 2016," 46,000",carl a hess,29850000000,,financials,insurance brokers,,,,,,,,,
26,0.67448515,0,riyad bank,"riyadh,saudiarabia",saudi arabia,,,,," 5,660",mohammed abdullah al-yahya,29860000000,,financials,banks,,,,,,,,,
756,0.6744829,0,vestas wind systea-s,"aarhus,denmark",denmark,,,,," 29,427",henrik andersen,29930000000,,industrials,specialty industrial machinery,,,,,,,,,
493,0.67448384,0,cummins inc,"columbus,in,unitedstates",united states,,,, 1919," 59,900",n thomas linebarger,29940000000,,industrials,specialty industrial machinery,,,,,,,,,
303,0.67448425,0,assa abloy ab,"stockholm,sweden",sweden,,,,," 51,000",nico delvaux,30050000000,,industrials,security & protection services,,,,,,,,,
60,0.6744848,0,alexandria real estate equities inc,"pasadena,ca,unitedstates",united states,,,, october 1994, 559,peter m moglia,30100000000,,real estate,reitoffice,,,,,,,,,
73,0.6744847,0,compagnie de saint-gobain sa,"courbevoie,france",france,,,,," 167,816",benoit bazin,30160000000,,industrials,building products & equipment,,,,,,,,,
349,0.67448413,0,west pharmaceutical services inc,"exton,pa,unitedstates",united states,,,, 1923," 10,065",eric m green,30230000000,,healthcare,medical instruments & supplies,,,,,,,,,
492,0.67448384,0,fujitsu ltd,"tokyo,japan",japan,,,,," 126,371",takahito tokita,30280000000,,technology,information technology services,,,,,,,,,
326,0.6744842,0,american water works company inc,"camden,nj,unitedstates",united states,,,, 1886," 6,400",m susan hardwick,30430000000,,utilities,utilitiesregulated water,,,,,,,,,
348,0.67448413,0,cbre group inc,"losangeles,ca,unitedstates",united states,,,," august 27, 1906"," 105,000",robert e sulentic,30450000000,,real estate,real estate services,,,,,,,,,
812,0.67448205,0,fifth third bancorp,"cincinnati,oh,unitedstates",united states,,,," june 17, 1858"," 19,112",gregory d carmichael,30460000000,,financials,banks,,,,,,,,,
842,0.6744769,0,bae systeplc,"london,unitedkingdom",united kingdom,,,, 30 november 1999," 89,600",,30510000000,,industrials,aerospace & defense,,,,,,,,,
438,0.67448395,0,ferguson plc,"wokingham,unitedkingdom",united kingdom,,,,," 31,000",kevin murphy,30520000000,,industrials,industrial distribution,,,,,,,,,
491,0.67448384,0,shimano inc,"sakai,japan",japan,,,,," 12,244",yozo shimano,21510000000,,consumer discretionary,leisure,,,,,,,,,
887,0.6744724,0,contura energy inc,"bristol,tn,unitedstates",united states,,,," july 26, 2016", 936,thomas e jorden,21570000000,,energy,thermal coal,,,,,,,,,
814,0.674482,0,b3 sa - brasil bolsa balcao,"saopaulo,sp,brazil",brazil,,,,,,gilson finkelsztain,21580000000,,financials,financial data & stock exchanges,,,,,,,,,
755,0.6744829,0,teledyne technologies incorporated,"thousandoaks,ca,unitedstates",united states,,,, 1960," 14,500",robert mehrabian,21650000000,,technology,scientific & technical instruments,,,,,,,,,
618,0.6744835,0,keycorp,"cleveland,oh,unitedstates",united states,,,, 1825," 17,654",christopher marrott gorman,21710000000,,financials,banks,,,,,,,,,
655,0.67448336,0,m&t bank corporation,"buffalo,ny,unitedstates",united states,,,," august 29, 1856"," 17,115",rene f jones cpa,21740000000,,financials,banks,,,,,,,,,
94,0.67448467,0,dai-ichi life holdings inc,"tokyo,japan",japan,,,,," 64,823",,21760000000,,financials,insurancelife,,,,,,,,,
302,0.67448425,0,ulta beauty inc,"bolingbrook,il,unitedstates",united states,,,, 1990," 16,000",david c kimbell,21820000000,,consumer discretionary,specialty retail,,,,,,,,,
347,0.67448413,0,zebra technologies corporation,"lincolnshire,il,unitedstates",united states,,,, 1969," 9,800",anders gustafsson,21870000000,,technology,communication equipment,,,,,,,,,
816,0.67448133,0,monolithic power systeinc,"kirkland,wa,unitedstates",united states,,,, 1997," 2,773",michael r hsing,21870000000,,technology,semiconductors,,,,,,,,,
875,0.67447346,0,restaurant brands international limited partnership,"toronto,on,canada",canada,,,,," 5,700",,21890000000,,consumer discretionary,restaurants,,,,,,,,,
,,0,duke realty corporation,"indianapolis,in,unitedstates",united states,,,, 1972, 340,james b connor,21930000000,,real estate,reitindustrial,,,,,,,,,
951,0.67446285,0,huntington bancshares incorporated,"columbus,oh,unitedstates",united states,,,, 1866," 18,442",stephen d steinour,21930000000,,financials,banks,,,,,,,,,
193,0.6744845,0,cnh industrial nv,"london,unitedkingdom",united kingdom,,,, 2012," 71,895",scott wellington wine,21930000000,,industrials,farm & heavy construction machinery,,,,,,,,,
153,0.67448455,0,nibe industrier ab,"markaryd,sweden",sweden,,,,," 20,400",gerteric lindquist,21930000000,,industrials,building products & equipment,,,,,,,,,
526,0.6744838,0,cf industries holdings inc,"deerfield,il,unitedstates",united states,,,, 1946 ," 2,970",w anthony will,21950000000,,basic materials,agricultural inputs,,,,,,,,,
325,0.6744842,0,cincinnati financial corporation,"fairfield,oh,unitedstates",united states,,,," cincinnati, ohio, u.s 1950"," 5,166",steven justus johnston cfa cera cfa fcas maaa,21990000000,,financials,insuranceproperty & casualty,,,,,,,,,
192,0.6744845,0,toyota industries corp,"kariya,japan",japan,,,,," 66,947",,21990000000,,consumer discretionary,auto manufacturers,,,,,,,,,
437,0.67448395,0,geberit ag,"rapperswil-jona,switzerland",switzerland,,,,," 11,149",christian buhl,22030000000,,industrials,building products & equipment,,,,,,,,,
547,0.6744837,0,zto express cayman inc,"shanghai,china",china,,,,," 22,536",meisong lai,22050000000,,industrials,integrated freight & logistics,,,,,,,,,
490,0.67448384,0,unicharm corp,"tokyo,japan",japan,,,,," 16,665",takahisa takahara,22080000000,,consumer staples,household & personal products,,,,,,,,,
25,0.67448515,0,xp inc,"saopaulo,sp,brazil",brazil,,,, may 2001," 3,000",thiago maffra,22160000000,,financials,capital markets,,,,,,,,,
152,0.67448455,0,skyworks solutions inc,"irvine,ca,unitedstates",united states,,,, 2002," 11,000",liam k griffin,22170000000,,technology,semiconductors,,,,,,,,,
778,0.67448276,0,crrc corp ltd,"beijing,china",china,,,,," 164,177",,22210000000,,industrials,railroads,,,,,,,,,
593,0.6744836,0,continental resources inc,"oklahomacity,ok,unitedstates",united states,,,,," 1,254",william b berry bsc msc,22250000000,,energy,oil & gas e&p,,,,,,,,,
93,0.67448467,0,huntington bancshares inc,"columbus,oh,unitedstates",united states,,,,," 18,442",stephen d steinour,22260000000,,financials,banks,,,,,,,,,
222,0.67448443,0,fomento economico mexicano sab de cv,"monterrey,nl,mexico",mexico,,,, 1890," 320,808",alfonso garza garza,22280000000,,consumer staples,beveragesbrewers,,,,,,,,,
150,0.67448455,0,teleperformance se,"paris,france",france,,,,," 420,000",daniel julien,22300000000,,industrials,consulting services,,,,,,,,,
119,0.6744846,0,bio-rad laboratories inc,"hercules,ca,unitedstates",united states,,,, 1952," 7,900",norman d schwartz,22320000000,,healthcare,medical devices,,,,,,,,,
958,0.674461,0,hennes & mauritz ab,"stockholm,sweden",sweden,,,,," 155,000",,22330000000,,consumer discretionary,apparel manufacturing,,,,,,,,,
149,0.67448455,0,banco do brasil sa,"brasilia,df,brazil",brazil,,,,," 84,597",fausto de andrade ribeiro,22360000000,,financials,banks,,,,,,,,,
436,0.67448395,0,tata motors limited,"mumbai,india",india,,,, 1945," 75,278",thierry yves henri bollore,22380000000,,consumer discretionary,auto manufacturers,,,,,,,,,
489,0.67448384,0,sumitomo corp,"tokyo,japan",japan,,,,," 74,920",masayuki hyodo,22420000000,,industrials,conglomerates,,,,,,,,,
,,0,china national nuclear power co ltd,"beijing,china",china,,,,," 14,506",,22420000000,,utilities,utilitiesindependent power producers,,,,,,,,,
693,0.6744832,0,okta inc,"sanfrancisco,ca,unitedstates",united states,,,, january 2009," 5,030",todd mckinnon,22450000000,,technology,softwareinfrastructure,,,,,,,,,
605,0.67448354,0,ems-chemie holding ag,"domat/ems,switzerland",switzerland,,,,," 2,646",magdalena martullo-blocher,22480000000,,basic materials,specialty chemicals,,,,,,,,,
117,0.6744846,0,essex property trust inc,"sanmateo,ca,unitedstates",united states,,,, 1971," 1,739",michael j schall cpa,22510000000,,real estate,reitresidential,,,,,,,,,
754,0.6744829,0,coca-cola europacific partners plc,"uxbridge,unitedkingdom",united kingdom,,,,," 22,000",damian paul gammell,22530000000,,consumer staples,beveragesnon-alcoholic,,,,,,,,,
827,0.67447925,0,the hong kong and china gas company ltd,"northpoint,hongkong",hong kong,,,,," 55,302",,22540000000,,utilities,utilitiesregulated gas,,,,,,,,,
488,0.67448384,0,komatsu ltd,"tokyo,japan",japan,,,,," 61,564",hiroyuki ogawa,22560000000,,industrials,farm & heavy construction machinery,,,,,,,,,
908,0.6744706,0,grupo financiero banorte sab de cv,"santafe,df,mexico",mexico,,,,,,jose marcos ramirez miguel,22600000000,,financials,banks,,,,,,,,,
,,0,picc property and casualty company ltd,"beijing,china",china,,,,," 171,508",,22620000000,,financials,insuranceproperty & casualty,,,,,,,,,
823,0.6744799,0,kellogg company,"battlecreek,mi,unitedstates",united states,,,," february 19, 1906"," 31,000",steven a cahillane,22630000000,,consumer staples,packaged foods,,,,,,,,,
148,0.67448455,0,hewlett packard enterprise company,"houston,tx,unitedstates",united states,,,," november 1, 2015"," 60,400",antonio fabio neri,22650000000,,technology,communication equipment,,,,,,,,,
889,0.6744723,0,shanghai international port,"shanghai,china",china,,,,," 14,068",jun yan,22650000000,,industrials,marine shipping,,,,,,,,,
753,0.6744829,0,ucb sa,"brussels,belgium",belgium,,,,," 8,600",jean-christophe tellier,22710000000,,healthcare,biotechnology,,,,,,,,,
434,0.67448395,0,panasonic corp,"kadoma,japan",japan,,,,," 240,786",yuki kusumi,22730000000,,technology,consumer electronics,,,,,,,,,
92,0.67448467,0,eurofins scientific se,"luxembourgcity,luxembourg",luxembourg,,,,," 57,992",gilles g martin phd,22750000000,,                                        healthcare                                    ,                                        diagnostics & research                                    ,,,,,,,,,
251,0.6744844,0,sociedad quimica y minera de chile sa,"santiago,chile",chile,,,," june 11th, 1968"," 6,081",,22770000000,,basic materials,chemicals,,,,,,,,,
525,0.6744838,0,epiroc ab,"nacka,sweden",sweden,,,,," 15,529",helena hedblom msc,24080000000,,industrials,farm & heavy construction machinery,,,,,,,,,
301,0.67448425,0,vulcan materials company,"birmingham,al,unitedstates",united states,,,, 1909 as birmingham slag company," 11,912",james thomas hill,24080000000,,basic materials,building materials,,,,,,,,,
433,0.67448395,0,bt group plc,"london,unitedkingdom",united kingdom,,,, 18 june 1846," 99,700",philip eric rene jansen,24090000000,,communication services,telecom services,,,,,,,,,
682,0.67448324,0,fujifilm holdings corp,"tokyo,japan",japan,,,,," 73,275",teiichi goto,24120000000,,industrials,business equipment & supplies,,,,,,,,,
640,0.6744834,0,fresenius se & co kgaa,"badhomburgvorderhohe,germany",germany,,,,," 316,078",stephan sturm,24120000000,,healthcare,medical care facilities,,,,,,,,,
59,0.6744848,0,mid-america apartment communities inc,"germantown,tn,unitedstates",united states,,,, 1977," 2,429",h eric bolton jr,24180000000,,real estate,reitresidential,,,,,,,,,
855,0.6744758,0,slack technologies inc,"sanfrancisco,ca,unitedstates",united states,,,," vancouver, british columbia, canada 2009"," 1,664",phanich sodsee,24300000000,,technology,softwareapplication,,,,,,,,,
460,0.6744839,0,northern trust corporation,"chicago,il,unitedstates",united states,,,, 1889," 21,100",michael g o'grady,24420000000,,financials,asset management,,,,,,,,,
639,0.6744834,0,xpeng inc,"guangzhou,china",china,,,, 2014," 5,084",xiaopeng he,24440000000,,consumer discretionary,auto manufacturers,,,,,,,,,
752,0.6744829,0,aena sme sa,"madrid,spain",spain,,,,," 8,162",maurici lucena betriu,24450000000,,industrials,airports & air services,,,,,,,,,
221,0.67448443,0,evergreen marine corp,"taipei,taiwan",taiwan,,,,,,,24490000000,,industrials,marine shipping,,,,,,,,,
885,0.67447245,0,woodside petroleum ltd,"perth,wa,australia",australia,,,, 26 july 1954," 3,684",marguerite eileen o'neill bsc msc,24600000000,,energy,oil & gas e&p,,,,,,,,,
638,0.6744834,0,live nation entertainment inc,"beverlyhills,ca,unitedstates",united states,,,," january 25, 2010"," 10,200",michael rapino,24610000000,,communication services,entertainment,,,,,,,,,
346,0.67448413,0,china minsheng banking corp ltd,"beijing,china",china,,,,," 59,262",,24650000000,,financials,banks,,,,,,,,,
726,0.67448306,0,ameren corporation,"st.louis,mo,unitedstates",united states,,,, 1997," 9,116",martin j lyons jr,24790000000,,utilities,utilitiesregulated electric,,,,,,,,,
300,0.67448425,0,church & dwight co inc,"ewing,nj,unitedstates",united states,,,," 1847: as john dwight and company 1896: as church & dwight, co."," 5,100",matthew thomas farrell,24810000000,,consumer staples,household & personal products,,,,,,,,,
432,0.67448395,0,verisign inc,"reston,va,unitedstates",united states,,,," april 12, 1995", 902,d james bidzos,24810000000,,technology,softwareinfrastructure,,,,,,,,,
146,0.67448455,0,diamondback energy inc,"midland,tx,unitedstates",united states,,,,, 870,travis d stice,24840000000,,energy,oil & gas e&p,,,,,,,,,
570,0.67448366,0,seagen inc,"bothell,wa,unitedstates",united states,,,, 1997," 2,675",clay b siegall,24870000000,,healthcare,biotechnology,,,,,,,,,
710,0.6744831,0,palantir technologies inc,"denver,co,unitedstates",united states,,,, 2003," 2,920",alexander c karp,24910000000,,technology,softwareinfrastructure,,,,,,,,,
220,0.67448443,0,delta air lines inc,"atlanta,ga,unitedstates",united states,,,," march 2, 1925"," 83,000",edward h bastian,24920000000,,industrials,airlines,,,,,,,,,
191,0.6744845,0,edp renovaveis sa,"madrid,spain",spain,,,,," 2,114",miguel stilwell de andrade,25010000000,,utilities,utilitiesrenewable,,,,,,,,,
487,0.67448384,0,gartner inc,"stamford,ct,unitedstates",united states,,,, 1979," 16,600",eugene a hall,25030000000,,technology,information technology services,,,,,,,,,
24,0.67448515,0,cdw corporation,"lincolnshire,il,unitedstates",united states,,,, 1984," 13,900",christine a leahy,25040000000,,technology,information technology services,,,,,,,,,
23,0.67448515,0,the mosaic company,"tampa,fl,unitedstates",united states,,,," october 22, 2004"," 12,525",james c o'rourke peng,25090000000,,basic materials,agricultural inputs,,,,,,,,,
53,0.67448485,0,skandinaviska enskilda banken ab,"stockholm,sweden",sweden,,,,," 15,500",johan torgeby,25150000000,,financials,banks,,,,,,,,,
272,0.6744843,0,galaxy entertainment group ltd,"central,hongkong",hong kong,,,,," 17,088",,25170000000,,consumer discretionary,resorts & casinos,,,,,,,,,
431,0.67448395,0,legrand sa,"limoges,france",france,,,,," 38,207",benoat coquart,25190000000,,industrials,specialty industrial machinery,,,,,,,,,
219,0.67448443,0,enphase energy inc,"fremont,ca,unitedstates",united states,,,, 2006," 2,260",badrinarayanan kothandaraman,25200000000,,technology,solar,,,,,,,,,
299,0.67448425,0,ck asset holdings limited,"central,hongkong",hong kong,,,,," 54,000",,25210000000,,real estate,real estatedevelopment,,,,,,,,,
617,0.6744835,0,albemarle corporation,"charlotte,nc,unitedstates",united states,,,, 1994," 6,000",jerry kent masters jr,25250000000,,basic materials,specialty chemicals,,,,,,,,,
345,0.67448413,0,firstenergy corp,"akron,oh,unitedstates",united states,,,," november 7, 1997"," 12,395",steven e strah,25260000000,,utilities,utilitiesdiversified,,,,,,,,,
961,0.6744584,0,yanzhou coal mining company ltd,"zoucheng,china",china,,,,," 63,869",,25260000000,,energy,thermal coal,,,,,,,,,
939,0.6744663,0,clp holdings ltd,"hunghom,hongkong",hong kong,,,,," 7,061",richard kendall lancaster be,25290000000,,utilities,utilitiesregulated electric,,,,,,,,,
