Cluster ID,Link Score,name,headquarters,country,continent,region,sub_region,founded,employees,ceo,market_cap,categories,sector,industry,revenue,link,share_price,results_for_year,total_equity,founders,market_value,address,type
439,0.6744845,deutsche borse ag,"eschborn, germany",germany,,,,,"8,855",theodor weimer,32990000000,,financials,financial data & stock exchanges,,https://www.deutsche-boerse.com,,,,,,,
369,0.6744846,croda international plc,"goole, united kingdom",united kingdom,,,,1925,"4,000",steve foots,19220000000,,basic materials,specialty chemicals,"1,889.6 million (2021)","https://www.croda.com, https://www.twitter.com/crodapceurope, https://www.linkedin.com/company/croda, https://en.wikipedia.org/wiki/croda international",,,,,,,
261,0.67448515,scentre group,"sydney, nsw, australia",sweden,,,,2014,"2,780",peter kenneth allen,48830000000,,technology,wholesale trade,,"https://www.scentregroup.com, https://en.wikipedia.org/wiki/scentre group",,,,,,"via villa minelli 1, ponzano veneto, 31050, treviso, italy",corporation
260,0.67448515,sempra energy,"san diego, ca, united states",united states,,,,1998,"15,390",jeffrey walker martin,52470000000,,utilities,utilitiesdiversified,11370000000,"https://www.sempra.com, https://twitter.com/sempraenergy, https://www.linkedin.com/company/sempra-energy, https://en.wikipedia.org/wiki/sempra energy",,,,,,"via taranto 40, nola, 80035, napoli, italy",corporation
1063,0.6744831,sonova holding ag,,switzerland,,,,,,arnd kaldowski,,,healthcare,"finance, insurance, and real estate",,,,,,,,"viale lombardia 29, viadana, 46019, mantova, italy",corporation
503,0.6744844,deutsche bank spa,"frankfurt am main, germany",germany,,,,10 march 1869,"82,969",christian sewing,26380000000,,financials,"finance, insurance, and real estate",25.4 billion (2021),"https://www.db.com, https://www.facebook.com/deutschebank, https://twitter.com/deutschebank, https://www.linkedin.com/company/deutsche-bank/, https://en.wikipedia.org/wiki/deutsche bank",,,,,,"piazza del calendario 3, milano, 20126, milano, italy",corporation
502,0.6744844,compass group plc,"chertsey, united kingdom",united kingdom,,,,1941,"480,000",dominic blakemore,37730000000,,consumer discretionary,restaurants,17.908 billion (2021),"https://www.compass-group.com, https://www.linkedin.com/company/compass-group, https://en.wikipedia.org/wiki/compass group",,,,,,"foro buonaparte 10, milano, 20121, milano, italy",corporation
566,0.67448425,hapag-lloyd ag,"hamburg, germany",germany,,,,,"14,106",rolf habben jansen,61460000000,,industries,marine shipping,,https://www.hapag-lloyd.com,,,,,,,
805,0.67448384,assa abloy ab publ,"stockholm, sweden",sweden,,,,,"51,000",nico delvaux,30050000000,,industries,security & protection services,,https://www.assaabloy.com,,,,,,,
565,0.67448425,beiersdorf ag,"hamburg, germany",germany,,,,,"20,567",vincent warnery,23510000000,,consumer staples,household & personal products,,https://www.beiersdorf.com,,,,,,,
528,0.6744843,novo nordisk a/s,"bagsvaerd, denmark",denmark,,,,"december 21, 1923","47,792",lars fruergaard jorgensen,257240000000,,healthcare,biotechnology,dkk 140.80 billion (2021),"https://www.novonordisk.com, https://en.wikipedia.org/wiki/novo nordisk",,,,,,,
1463,0.67446494,kerry group plc,"tralee, ireland",ireland,,,,,"22,000",edmond scanlon,19740000000,,consumer staples,packaged foods,,https://www.kerrygroup.com,,,,,,"via piave 1, altavilla vicentina, 36077, vicenza, italy",corporation
,,salvatore ferragamo spa,,italy,,,,,,,,,consumer cyclical,manufacturing,,,,,,,,"via dei tornabuoni 2, firenze, 50123, firenze, italy",corporation
593,0.6744842,iberdrola sa,"bilbao, spain",spain,,,,,"38,702",jose ignacio sanchez galan,68230000000,,utilities,utilitiesdiversified,,https://www.iberdrola.com,,,,,,,
,,vgp nv,"tokyo, japan",japan,,,,,"138,036",shuichi ishibashi,26880000000,,real estate,manufacturing,,https://www.bridgestone.co.jp,,,,,,"via energy park 14, vimercate, 20871, monza e brianza, italy",foreign company
1062,0.6744831,rockwool international a/s,"chicago, il, united states",united states,,,,"december 10, 1923","79,000",dirk van de put,90670000000,,industries,"finance, insurance, and real estate",25870000000,"https://www.mondelezinternational.com, https://www.facebook.com/mondelezinternational, https://twitter.com/mdlz, https://www.linkedin.com/company/mondelezinternational, https://en.wikipedia.org/wiki/mondelez international",,,,,,"via san primo 4, milano, 20121, milano, italy",corporation
1118,0.6744829,aena sme sa,"madrid, spain",spain,,,,,"8,162",maurici lucena betriu,24450000000,,industries,airports & air services,,https://www.aena.es,,,,,,,
1293,0.67447346,vanini holding srl,,sweden,,,,,,,,,industries,"finance, insurance, and real estate",,,,,,,,"via ansperto 7, milano, 20123, milano, italy",corporation
745,0.67448395,glencore plc,"baar, switzerland",switzerland,,,,1974,"81,284",gary nagle,87310000000,,basic materials,other industrial metals & mining,203751000000,"https://www.glencore.com, https://www.facebook.com/glencore/, https://www.twitter.com/glencoreplc, https://en.wikipedia.org/wiki/glencore",,,,,,,
1346,0.67447156,united aircraft corporation,"corona, ca, united states",united states,,,,1935,"3,458",rodney cyril sacks,42810000000,,industries,beveragesnon-alcoholic,4600000000,"https://www.monsterbevcorp.com, https://en.wikipedia.org/wiki/monster beverage",,,,,,,
744,0.67448395,ferguson plc,"wokingham, united kingdom",united kingdom,,,,,"31,000",kevin murphy,30520000000,,industries,industrial distribution,22792000,"https://www.fergusonplc.com, https://www.twitter.com/wolseleyplc, https://www.linkedin.com/company/ferguson-plc/, https://en.wikipedia.org/wiki/ferguson plc",,,,,,,
1182,0.674482,b3 sa - brasil bolsa balcao,"sao paulo, sp, brazil",france,,,,,,gilson finkelsztain,21580000000,,industries,financial data & stock exchanges,,https://www.b3.com.br,,,,,,,
1090,0.674483,stroer se & co kgaa,"bad homburg vor der hohe, germany",germany,,,,,"316,078",stephan sturm,24120000000,,healthcare,medical care facilities,,https://www.fresenius.com,,,,,,,
409,0.67448455,standard chartered plc,"london, united kingdom",united kingdom,,,,"as chartered bank of india, australia, and china on 29 december 1853","81,770",bill winters,20780000000,,financials,banks,14701000000,"https://www.sc.com, https://www.facebook.com/standardchartered, https://twitter.com/stanchart, https://www.linkedin.com/company/standardchartered/, https://en.wikipedia.org/wiki/standard chartered",,,,,,,
1395,0.674469,barilla holding srl,,switzerland,,,,,,,,,financial services,"finance, insurance, and real estate",,,,,,,,"via mantova 166, parma, 43122, parma, italy",corporation
1006,0.6744833,swissquote group holding ltd,"johannesburg, south africa",switzerland,,,,,"21,975",ralph tendai mupita bsc mba,23450000000,,financial services,telecom services,,https://www.mtn.com,,,,,,,
743,0.67448395,tenaris sa,"luxembourg city, luxembourg",luxembourg,,,,2001,"22,776",paolo rocca,18980000000,,energy,oil & gas equipment & services,4300000000,"https://www.tenaris.com, https://www.facebook.com/tenarisevents, https://twitter.com/tenaris, https://www.linkedin.com/company/tenaris, https://en.wikipedia.org/wiki/tenaris",,,,,,,
408,0.67448455,banco do brasil sa,"brasilia, df, brazil",portugal,,,,,"84,597",fausto de andrade ribeiro,22360000000,,financials,banks,,https://www.bb.com.br,,,,,,,
257,0.67448515,tikehau capital,"pembroke, bermuda",france,,,,1995,"5,200",marc grandisson,19540000000,,financials,insurancediversified,6980000000,"https://www.archgroup.com, https://en.wikipedia.org/wiki/arch capital group",,,,,,"piazzetta giordano dell'amore 3, milano, 20121, milano, italy",corporation
839,0.6744838,thales sa,"courbevoie, france",france,,,,,"81,098",patrice caine,26550000000,,industries,aerospace & defense,,https://www.thalesgroup.com/en,,,,,,,
856,0.6744837,novatek pjsc,"tarko-sale, russia",russia,,,,,,leonid viktorovich mikhelson,50190000000,,energy,oil & gas e&p,,https://www.novatek.ru,,,,,,,
838,0.6744838,safran sa,"paris, france",france,,,,,"77,008",olivier andries,50020000000,,industries,aerospace & defense,,https://www.safran-group.com,,,,,,,
837,0.6744838,yandex nv,"schiphol, netherlands",russia,,,,23 september 1997,"18,004",arkady volozh,21050000000,,communication services,wholesale trade,4940000000,"https://ir.yandex.com, https://en.wikipedia.org/wiki/yandex",,,,,,"via fiorenzo semini 12, genova, 16163, genova, italy",foreign company
1405,0.67446864,vsmpo-avisma corporation,"bloomfield, ct, united states",united states,,,,1982,"72,226",david michael cordani,84670000000,,healthcare,healthcare plans,174100000000,"https://www.cigna.com, https://en.wikipedia.org/wiki/cigna",,,,,,,
407,0.67448455,societe generale sa,"paris, france",france,,,,,"124,089",frederic oudea,23180000000,,financials,banks,,https://www.societegenerale.com,,,,,,,
240,0.67448515,land securities group,"shenzhen, china",uk,,,,,"11,380",,40170000000,,real estate,capital markets,,https://www.cs.ecitic.com,,,,,,,
888,0.67448366,sanofi srl,"paris, france",france,,,,1973,"95,442",paul hudson,132289999999,,healthcare,manufacturing,36.12 billion (2020),"https://www.sanofi.com, https://www.facebook.com/sanofius, https://twitter.com/sanofi, https://www.linkedin.com/company/sanofi/, https://en.wikipedia.org/wiki/sanofi",,,,,,"viale luigi bodio 37/b, milano, 20158, milano, italy",corporation
935,0.67448354,linde ag,"guildford, united kingdom",united kingdom,,,,21 june 1879,"72,327",sanjiv lamba,166070000000,,basic materials,specialty chemicals,27243000000,"https://www.linde.com, https://en.wikipedia.org/wiki/linde plc",,,,,,,
227,0.67448515,nvent electric,"saint louis, mo, united states",united states,,,,1890,"86,700",surendralal lanca karsanbhai,59660000000,,industries,specialty industrial machinery,16785000000,"https://www.emerson.com, https://en.wikipedia.org/wiki/emerson electric",,,,,,,
1158,0.6744825,eqt ab publ,"tokyo, japan",sweden,,,,,"1,059",christian sinding,39710000000,,financials,asset management,,https://www.eqtgroup.com,,,,,,,
1164,0.6744824,powszechny zaklad ubezpieczen sa,"sao paulo, sp, brazil",poland,,,,,,cristiano cardoso teixeira,19860000000,,financial services,paper & paper products,,https://www.klabin.com.br,,,,,,,
615,0.67448413,pets at home group,"dallas, tx, united states",united states,,,,"october 5, 1983","203,000",john t stankey,175880000000,,consumer cyclical,telecom services,168860000000,"https://www.att.com, https://en.wikipedia.org/wiki/at%26t",,,,,,,
1001,0.6744833,diversey holdings ltd,"tokyo, japan",uk,,,,,"30,020",atsushi katsuki,18210000000,,fmcg,beveragesbrewers,,https://www.asahigroup-holdings.com,,,,,,,
1380,0.6744699,pini holding srl,,switzerland,,,,,,,,,technology,"finance, insurance, and real estate",,,,,,,,"via ruggero boscovich 27, milano, 20124, milano, italy",corporation
973,0.6744834,alcon inc,"geneva, switzerland",switzerland,,,,"1945, fort worth, texas, united states","24,389",david j endicott,38900000000,,healthcare,medical instruments & supplies,7400000000,"https://www.alcon.com, https://en.wikipedia.org/wiki/alcon",,,,,,,
,,heineken holding nv,"amsterdam, netherlands",netherlands,,,,,"82,257",dolf van den brink,22780000000,,consumer staples,beveragesbrewers,,https://www.heinekenholding.com,,,,,,,
803,0.67448384,red electrica corporacion,"tokyo, japan",spain,,,,"january 15, 1921","145,653",kei uruma,25610000000,,utilities,electrical equipment & parts,"4,394.4 billion (2017)","https://www.mitsubishielectric.com/en/index.html, https://en.wikipedia.org/wiki/mitsubishi electric",,,,,,,
972,0.6744834,tesco plc,"welwyn garden city, united kingdom",united kingdom,,,,"1919  1919  - hackney, london, england","360,000",ken murphy,28110000000,,consumer staples,grocery stores,,"https://www.tescoplc.com, https://en.wikipedia.org/wiki/tesco international operations",,,,,,,
971,0.6744834,aptiv plc,"dublin, ireland",ireland,,,,1994,"155,000",kevin p clark,33020000000,,consumer discretionary,auto parts,13066000000,"https://www.aptiv.com, https://www.facebook.com/aptiv, https://twitter.com/aptiv, https://www.linkedin.com/company/aptiv/, https://en.wikipedia.org/wiki/aptiv",,,,,,,
1089,0.674483,mediobanca banca di credito finanziario,,italy,,,,,,,,,financial services,retail trade,,,,,,,,"viale del lavoro 20, belfiore, 37050, verona, italy",corporation
970,0.6744834,bayer spa,"leverkusen, germany",germany,,,,,"95,950",werner baumann,68090000000,,healthcare,wholesale trade,,https://www.bayer.com,,,,,,"via delle groane 126, garbagnate milanese, 20024, milano, italy",corporation
469,0.67448443,forbo holding ag,"taipei city, taiwan",taiwan,,,,,"21,159",,20150000000,,industries,insurancelife,,https://www.ctbcholding.com,,,,,,"via marie curie 2, bolzano, 39100, bolzano, italy",corporation
988,0.67448336,volkswagen group italia spa,"wolfsburg, germany",germany,,,,,"645,318",herbert diess,108630000000,,consumer discretionary,retail trade,,https://www.volkswagenag.com,,,,,,"viale gerard richard gumpert 1, verona, 37137, verona, italy",corporation
1312,0.6744727,td bank,"toronto, on, canada",poland,,,,1 february 1955,"90,000",bharat b masrani,145410000000,,financials,banks,c$42.69 billion (fy2021),"https://www.td.com, https://en.wikipedia.org/wiki/toronto-dominion bank",,,,,,,
1193,0.6744799,kellogg company,"battle creek, mi, united states",united states,,,,"february 19, 1906","31,000",steven a cahillane,22630000000,,utilities,packaged foods,13547000000,"https://www.kelloggcompany.com, https://www.facebook.com/kelloggslatinoamerica/, https://twitter.com/kelloggcompany, https://www.linkedin.com/company/3922, https://en.wikipedia.org/wiki/kellogg%27s",,,,,,,
340,0.67448467,healthpeak properties inc,"denver, co, united states",united states,,,,1985,196,thomas m herzog,18760000000,,real estate,reithealthcare facilities,$1.997 billion (2019) $1.847 billion (2018),"https://www.healthpeak.com, https://en.wikipedia.org/wiki/healthpeak properties",,,,,,,
,,brunello cucinelli spa,,italy,,,,,,,,,consumer cyclical,manufacturing,,,,,,,,"viale parco dell'industria 5, corciano, 06073, perugia, italy",corporation
1361,0.6744707,singapore telecommunications ltd,"singapore, singapore",singapore,,,,,"22,914",kuan moon yuen,32229999999,,communication services,telecom services,,https://www.singtel.com,,,,,,,
1039,0.6744832,snam spa,"san donato milanese, mi, italy",italy,,,,,"3,388",marco alvera,19270000000,,utilities,utilitiesregulated gas,,https://www.snam.it,,,,,,"piazza santa barbara 7, san donato milanese, 20097, milano, italy",corporation
1038,0.6744832,relx plc,"london, united kingdom",united kingdom,,,,1993,"33,500",erik engstrom,58530000000,,communication services,publishing,7.244 billion (2021),"https://www.relx.com, https://twitter.com/relxgrouphq, https://www.linkedin.com/company/relx-group, https://en.wikipedia.org/wiki/relx",,,,,,,
968,0.6744834,softbank group corp,"tokyo, japan",uk,,,,,"58,786",masayoshi son,54930000000,,technology,telecom services,,https://group.softbank,,,,,,,
1057,0.6744831,michelin italiana sami spa,"clermont-ferrand, france",france,,,,,"118,400",florent menegaux,23650000000,,consumer discretionary,manufacturing,,https://www.michelin.com,,,,,,"corso giulio cesare 424/95/c, torino, 10156, torino, italy",corporation
