link,rank,name,ceo,founded,revenue,country,industry
https://www.value.today/company/alexander-baldwin,6769,alexander & baldwin,not found,1870,379000000,usa,"real estate, consumer services, property investments"
https://www.value.today/company/zhejiang-jinggong-science-technology-co.-ltd,6774,zhejiang jinggong science & technology co ltd,not found,,not found,china,"industries, industry machinery"
https://www.value.today/company/douzone-bizon,6776,douzone bizon,not found,1977,238000000,south korea,"technology, software and it"
https://www.value.today/company/chongqing-department-store,6770,chongqing department store,not found,,not found,china,"consumer cyclical, retail, department stores"
https://www.value.today/company/jentech-precision-industrial,6772,jentech precision industrial,not found,1987,291000000,taiwan,"technology, electronics, capital goods"
https://www.value.today/company/shanghai-fengyuzhu-exhibition,6775,shanghai fengyuzhu exhibition,not found,,not found,china,"communication services, advertising"
https://www.value.today/company/narayana-hrudayalaya,6771,narayana hrudayalaya,not found,2000,463000000,india,"healthcare, healthcare service, hospitals"
https://www.value.today/company/dena,6777,dena,not found,1999,955000000,japan,"technology, software and it"
https://www.value.today/company/aplus-financial,6769,aplus financial,not found,,not found,japan,financial services
https://www.value.today/company/hainan-haide-industry,6773,hainan haide industry,not found,,not found,china,real estate
https://www.value.today/company/lundin-gold,6778,lundin gold,not found,1994,733000000,canada,"basic materials, gold mining, mining"
https://www.value.today/company/gs-yuasa-corporation,6786,gs yuasa corporation,not found,2004,3153000,japan,"industries, electrical products, lighting products, batteries"
https://www.value.today/company/sotetsu-holdings,6784,sotetsu holdings,not found,,1581000,japan,"industries, railway"
https://www.value.today/company/janus-international-group-inc.,6780,janus international group inc,not found,2002,750000000,usa,"industries, building products and equipment"
https://www.value.today/company/ntg-nordic-transport-group,6785,ntg nordic transport group a/s,not found,1988,982000000,denmark,"industries, logistics"
https://www.value.today/company/fujitec,6781,fujitec,not found,1948,1365000,japan,"industries, industry machinery, elevators, escalators, heavy machinery"
https://www.value.today/company/systemax,6782,systemax,not found,,not found,usa,"industries, consumer services"
https://www.value.today/company/ree-automotive-ltd.,6783,ree automotive ltd,not found,2011,0,usa,"consumer cyclical, recreational vehicles, electric vehicles"
https://www.value.today/company/ube-industries,6782,ube industries,not found,1897,4781000,japan,"basic materials, chemicals"
https://www.value.today/company/merian-chrysalis-investment-company-limited,6779,merian chrysalis investment company limited,not found,2018,not found,uk,asset management
https://www.value.today/company/beijer-alma-ab-publ,6796,beijer alma ab publ,not found,1983,508000000,sweden,"industries, industry machinery"
https://www.value.today/company/uco-bank,6791,uco bank,not found,1943,1198000,india,"financial services, banking services"
https://www.value.today/company/s-immo-ag,6794,s immo ag,not found,1987,200000000,austria,"real estate, property investments"
https://www.value.today/company/methode-electronics,6790,methode electronics,not found,1946,1163000,usa,"technology, electronics, electrical products, capital goods"
https://www.value.today/company/ox2-ab-publ,6793,ox2 ab publ,not found,2004,not found,sweden,"utilities, renewable energy, wind power"
https://www.value.today/company/empire-state-realty-trust,6789,empire state realty trust,not found,2013,624000000,usa,"real estate, consumer services, property investments"
https://www.value.today/company/shanghai-baosteel-packaging,6795,shanghai baosteel packaging,not found,,not found,china,"consumer cyclical, packaging"
https://www.value.today/company/tokyo-seimitsu,6787,tokyo seimitsu,not found,1949,973000000,japan,"technology, semiconductors"
https://www.value.today/company/pt-bank-maybank-indonesia-tbk,6788,pt bank maybank indonesia tbk,not found,1959,639000000,indonesia,"financial services, banking services"
https://www.value.today/company/converge-technology-solutions-corp.,6792,converge technology solutions corp,not found,2016,not found,canada,software and it
https://www.value.today/company/shanxi-zhangze-electric-power,6797,shanxi zhangze electric power,not found,,not found,china,"utilities, electricity generation, power generation"
https://www.value.today/company/fenix-outdoor-international-ag,6804,fenix outdoor international ag,not found,1921,not found,switzerland,"consumer cyclical, leisure, retail"
https://www.value.today/company/multiplan-empreendimentos-imobiliarios,6803,multiplan empreendimentos imobiliarios,not found,1974,not found,brazil,real estate
https://www.value.today/company/create-sd-holdings,6805,create sd holdings,not found,1998,2559000,japan,"healthcare, pharmacy, retail"
https://www.value.today/company/trainline,6802,trainline,not found,1997,221000000,uk,"consumer cyclical, internet or mobile app based business, software and it, travel and transport"
https://www.value.today/company/guizhou-chanhen-chemical-corporation,6801,guizhou chanhen chemical corporation,not found,,not found,china,"basic materials, chemicals"
https://www.value.today/company/yingkou-jinchen-machinery,6800,yingkou jinchen machinery,not found,,not found,china,"industries, solar power devices, machinery manufacturing, technology, automation, industry machinery"
https://www.value.today/company/paladin-energy-limited,6799,paladin energy limited,not found,1993,4000000,australia,"basic materials, mining, uranium"
https://www.value.today/company/endurance-international-group-holdings,6797,endurance international group holdings,not found,,not found,usa,"technology, software and it, software products"
https://www.value.today/company/ningbo-zhenyu-technology-co.-ltd.,6798,ningbo zhenyu technology co ltd,not found,,not found,china,"metal fabrication products, metal products manufacturing"
https://www.value.today/company/formosa-taffeta,6810,formosa taffeta,not found,1973,1084000,taiwan,"consumer cyclical, textile"
https://www.value.today/company/cosco-shipping-specialized-carriers,6808,cosco shipping specialized carriers,not found,,not found,china,"industries, shipping"
https://www.value.today/company/sinosteel-engineering-technology,6806,sinosteel engineering & technology,not found,,not found,china,"industries, engineering products, engineering services, construction"
https://www.value.today/company/guizhou-gas-group-corporation,6815,guizhou gas group corporation,not found,,740000000,china,"utilities, gas utilities"
https://www.value.today/company/pennymac-mortgage-investment-trust,6809,pennymac mortgage investment trust,not found,2008,81000000,usa,"real estate, consumer services, property investments"
https://www.value.today/company/walliser-kantonalbank,6814,walliser kantonalbank,not found,1916,243000000,switzerland,"financial services, banking services"
https://www.value.today/company/fuji-oil-holdings,6807,fuji oil holdings,not found,1950,3166000,japan,"consumer defensive, fmcg, package foods, food products"
https://www.value.today/company/hannstar-display-corporation,6813,hannstar display corporation,not found,1998,903000000,taiwan,"technology, computers hardware"
https://www.value.today/company/saudi-airlines-catering-company,6811,saudi airlines catering company,not found,1981,323000000,saudi arabia,"industries, food and beverage, airlines, airports operating"
https://www.value.today/company/toridoll-holdings-corporation,6812,toridoll holdings corporation,not found,1990,1119000,japan,"consumer cyclical, restaurants"
https://www.value.today/company/feng-hsin-steel,6818,feng hsin steel,not found,1969,1268000,taiwan,"basic materials, iron and steel, metals"
https://www.value.today/company/encore-capital-group,6823,encore capital group,not found,1953,1614000,usa,financial services
https://www.value.today/company/china-petrochemical-development-corporation,6822,china petrochemical development corporation,not found,1969,1162000,taiwan,"basic materials, chemicals, petrochemicals, plastics / plastic products"
https://www.value.today/company/bonheur-asa,6820,bonheur asa,not found,1897,776000000,norway,"industries, renewable energy, shipping, conglomerate"
https://www.value.today/company/tx-group-ag,6824,tx group ag,not found,1893,not found,switzerland,"communication services, publishing, media"
https://www.value.today/company/tpg-specialty-lending,6819,tpg specialty lending,not found,,236000000,usa,"financial services, asset management"
https://www.value.today/company/solutions-30-s.e,6822,solutions 30 se,not found,,not found,luxembourg,technology
https://www.value.today/company/shenzhen-sunline-tech,6817,shenzhen sunline tech,not found,,229000000,china,"technology, software and it"
https://www.value.today/company/cohu,6816,cohu,not found,1957,887000000,usa,"technology, semiconductors"
https://www.value.today/company/chipsea-technologies-shenzhen-corp.,6821,chipsea technologies shenzhen corp,not found,,not found,china,"technology, semiconductors"
https://www.value.today/company/barloworld,6825,barloworld,not found,1902,2473000,south africa,"industries, rent / lease services"
https://www.value.today/company/ucloud-technology-co.-ltd.,6834,ucloud technology co ltd,not found,,not found,china,"technology, software and it infrastructure"
https://www.value.today/company/montrose-environmental-group-inc.,6828,montrose environmental group inc,not found,2012,546000000,usa,waste and trash management
https://www.value.today/company/cofco-meat-holdings,6829,cofco meat holdings,not found,,not found,china,"consumer defensive, fmcg, package foods, food products"
https://www.value.today/company/faraday-future-intelligent-electric-inc.,6832,faraday future intelligent electric inc,not found,2014,0,usa,"consumer cyclical, automobile, electric vehicles"
https://www.value.today/company/alliance-resource-partners,6830,alliance resource partners,not found,1971,1569000,usa,"energy, coal mining, mining"
https://www.value.today/company/docebo,6833,docebo,not found,2005,80000000,canada,"technology, software and it"
https://www.value.today/company/highpeak-energy-inc.,6831,highpeak energy inc,not found,2019,220000000,usa,"energy, oil and gas"
https://www.value.today/company/stock-yards-bancorp,6827,stock yards bancorp,not found,1904,232000000,usa,"financial services, banking services"
https://www.value.today/company/tianjin-ringpu-bio-technology,6826,tianjin ringpu bio-technology,not found,,not found,china,"healthcare, pharmaceutical"
https://www.value.today/company/lendingtree,6835,lendingtree,not found,1996,1098000,usa,financial services
https://www.value.today/company/ts-tech,6844,ts tech,not found,1960,2554000,japan,"consumer cyclical, automobile, automobile parts"
https://www.value.today/company/lojas-americanas,6838,lojas americanas,not found,1929,4465000,brazil,"consumer cyclical, retail"
https://www.value.today/company/premier-investment-corporation,6842,premier investment corporation,not found,1951,11000000,japan,"real estate, property investments"
https://www.value.today/company/nishi-nippon-railroad,6841,nishi-nippon railroad,not found,1908,3117000,japan,"industries, railway"
https://www.value.today/company/ping-identity-holding,6837,ping identity holding,not found,2016,299000000,usa,"technology, software and it infrastructure"
https://www.value.today/company/vetoquinol-sa,6843,vetoquinol sa,not found,1933,521000000,france,"healthcare, pharmaceutical"
https://www.value.today/company/realord-group-holdings,6840,realord group holdings,not found,2005,152000000,hong kong,"industries, waste and trash management"
https://www.value.today/company/kokuyo,6839,kokuyo,not found,1931,37000000,japan,"industries, furniture, pens & stationery, toys, office equipment"
https://www.value.today/company/sleep-number-corporation,6836,sleep number corporation,not found,1987,2184000,usa,"consumer cyclical, home furnishing, consumer durables"
https://www.value.today/company/cangzhou-mingzhu-plastic,6845,cangzhou mingzhu plastic,not found,,not found,china,"consumer cyclical, automobile, automobile parts"
https://www.value.today/company/telix-pharmaceuticals,6854,telix pharmaceuticals,not found,2015,5000000,australia,"healthcare, pharmaceutical, healthcare products, biotechnology"
https://www.value.today/company/octopus-titan-vct,6853,octopus titan vct,not found,,259000000,uk,"financial services, asset management"
https://www.value.today/company/shijiazhuang-changshan-beiming-technology-co.-ltd,6847,shijiazhuang changshan beiming technology co ltd,not found,,not found,china,"consumer cyclical, textile"
https://www.value.today/company/citic-guoan-information-industry,6848,citic guoan information industry,not found,,not found,china,"communication services, entertainment"
https://www.value.today/company/anhui-expressway-company,6852,anhui expressway company,not found,,not found,china,"industries, infrastructure"
https://www.value.today/company/tung-ho-steel-enterprise-corporation,6849,tung ho steel enterprise corporation,not found,1946,1943000,taiwan,"basic materials, iron and steel, metals"
https://www.value.today/company/starhub-ltd,6851,starhub ltd,not found,1998,1499000,singapore,"communication services, telecom, internet providers, mobile services, television services"
https://www.value.today/company/zhejiang-narada-power-source,6850,zhejiang narada power source,not found,,1724000,china,"industries, electrical products, batteries"
https://www.value.today/company/xinjiang-joinworld-co.ltd.,6846,xinjiang joinworld coltd,not found,,not found,china,"basic materials, aluminum"
https://www.value.today/company/long-yuan-construction-group,6855,long yuan construction group,not found,,not found,china,"industries, construction"
https://www.value.today/company/petkim-petrokimya-holding-.s.,6864,petkim petrokimya holding as,not found,1965,not found,turkey,"basic materials, chemicals"
https://www.value.today/company/voyager-digital-canada,6863,voyager digital canada,not found,,175000000,usa,"technology, software and it"
https://www.value.today/company/toei-company,6861,toei company,not found,1949,858000000,japan,"communication services, entertainment"
https://www.value.today/company/lotte-corporation,6862,lotte corporation,not found,1967,7424000,south korea,"consumer defensive, chemicals, conglomerate, food and beverage, food products, chocolate & confectionery"
https://www.value.today/company/camping-world-holdings,6860,camping world holdings,not found,1966,6913000,usa,"consumer cyclical, retail, automobile, automobile parts, consumer durables, recreational vehicles"
https://www.value.today/company/keda-group,6858,keda group,not found,,not found,china,"industries, construction, advertising"
https://www.value.today/company/tianjin-songjiang,6859,tianjin songjiang,not found,,not found,china,real estate
https://www.value.today/company/northern-oil-and-gas,6857,northern oil and gas,not found,2006,975000000,usa,"energy, oil and gas"
https://www.value.today/company/bear-electric-appliance,6856,bear electric appliance,not found,,525000000,china,"consumer cyclical, home appliances, kitchen appliances, electrical products, home furnishing"
https://www.value.today/company/shandong-jincheng-pharmaceutical-group-co.-ltd,6865,shandong jincheng pharmaceutical group co ltd,not found,,not found,china,"basic materials, pharmaceutical, healthcare products, chemicals"
https://www.value.today/company/youngone-corporation,6874,youngone corporation,not found,1974,2089000,south korea,"consumer cyclical, apparels and accessories, clothing"
https://www.value.today/company/standard-foods-corporation,6870,standard foods corporation,not found,1986,1134000,taiwan,"consumer defensive, food products, fmcg, package foods"
https://www.value.today/company/lectra-sa,6873,lectra sa,not found,1973,387000000,france,"technology, software and it"
https://www.value.today/company/hachijuni-bank,6872,hachijuni bank,not found,1931,1032000,japan,"financial services, banking services"
https://www.value.today/company/terna-energy-societe-anonyme-commercial-technical-company,6871,terna energy societe anonyme commercial technical company,not found,,not found,greece,"utilities, renewable energy"
https://www.value.today/company/farglory-land-development,6869,farglory land development,not found,1969,1095000,taiwan,real estate
https://www.value.today/company/converge-technology-solutions,6868,converge technology solutions,not found,2016,1174000,canada,"technology, software and it"
https://www.value.today/company/asseco-poland,6867,asseco poland,not found,1991,14494000,poland,"technology, software and it"
https://www.value.today/company/mitsubishi-estate-logistics-reit-investment-corporation,6866,mitsubishi estate logistics reit investment corporation,not found,2016,67000000,japan,"real estate, property investments"
https://www.value.today/company/shenzhen-hymson-laser-intelligent-equipments-co.ltd.,6875,shenzhen hymson laser intelligent equipments coltd,not found,,not found,china,"industries, industry machinery"
https://www.value.today/company/editas-medicine,6883,editas medicine,not found,2013,25000000,usa,"healthcare, biotechnology, technology, healthcare products"
https://www.value.today/company/loncin-motor,6881,loncin motor,not found,,not found,china,"consumer cyclical, heavy machinery, automobile, bikes, agriculture machinery, commercial vehicles, recreational vehicles"
https://www.value.today/company/asahi-india-glass,6880,asahi india glass,not found,1984,394000000,india,"consumer cyclical, automobile, automobile parts"
https://www.value.today/company/jinyuan-ep,6882,jinyuan ep,not found,,not found,china,"industries, construction"
https://www.value.today/company/andlauer-healthcare-group,6879,andlauer healthcare group,not found,1991,338000000,canada,"healthcare, logistics"
https://www.value.today/company/cinda-real-estate,6877,cinda real estate,not found,,not found,china,real estate
https://www.value.today/company/churchill-capital-corp-ii,6876,churchill capital corp ii,not found,,not found,usa,"financial services, shell company"
https://www.value.today/company/shandong-yisheng-livestock-poultry-breeding,6878,shandong yisheng livestock & poultry breeding,not found,,not found,china,"consumer defensive, meat / poultry / fish / chicken, farming / seeds / milling"
https://www.value.today/company/hongli-zhihui-group,6876,hongli zhihui group,not found,,not found,china,"technology, electronics, capital goods"
https://www.value.today/company/carsgen-therapeutics-holdings-limited,6884,carsgen therapeutics holdings limited,not found,,not found,china,"healthcare, biotechnology"
https://www.value.today/company/goldenmax-international-technology,6893,goldenmax international technology,not found,,not found,china,"technology, electronics, capital goods"
https://www.value.today/company/tessenderlo-group-nv,6891,tessenderlo group nv,not found,1919,2080000,belgium,"basic materials, agriculture related"
https://www.value.today/company/shanxi-lanhua-sci-tech-venture,6890,shanxi lanhua sci-tech venture,not found,,not found,china,"energy, coal mining, mining"
https://www.value.today/company/myr-group,6892,myr group,not found,1891,2498000,usa,"industries, utilities, construction, infrastructure, electric utilities"
https://www.value.today/company/amc-networks,6888,amc networks,not found,,3077000,usa,"communication services, media, advertising, consumer services, television services, broadcasting"
https://www.value.today/company/regional-s.-.-b.-de-c.-v,6887,regional s a b de c v,not found,,616000000,mexico,"financial services, banking services"
https://www.value.today/company/infomart-corporation,6889,infomart corporation,not found,,72000000,japan,"technology, software and it"
https://www.value.today/company/platzer-fastigheter-holding-ab-publ,6885,platzer fastigheter holding ab publ,not found,,113000000,sweden,real estate
https://www.value.today/company/nanofilm-technologies-international-limited,6886,nanofilm technologies international limited,not found,,181000000,singapore,"technology, electronics"
https://www.value.today/company/bytes-technology-group-plc,6894,bytes technology group plc,not found,,not found,uk,"technology, software and it"
https://www.value.today/company/aker-carbon-capture-asa,6899,aker carbon capture asa,not found,,not found,norway,industries
https://www.value.today/company/mega-or-holdings-ltd,6903,mega or holdings ltd,not found,,48000000,israel,real estate
https://www.value.today/company/shenzhen-agricultural-products-group,6900,shenzhen agricultural products group,not found,,595000000,china,"consumer defensive, food chains / distributor"
https://www.value.today/company/zhejiang-runtu,6897,zhejiang runtu,not found,,not found,china,"basic materials, chemicals"
https://www.value.today/company/zhejiang-guyuelongshan-shaoxing-wine,6901,zhejiang guyuelongshan shaoxing wine,not found,,229000000,china,"consumer defensive, alcoholic beverages, beverages"
https://www.value.today/company/dr.peng-telecommedia-group,6902,drpeng telecom&media group,not found,,not found,china,"communication services, telecom"
https://www.value.today/company/beijing-water-business-doctor,6898,beijing water business doctor,not found,,not found,china,"utilities, water utilities"
https://www.value.today/company/triangle-tyre-co.-ltd,6896,triangle tyre co ltd,not found,,1303000,china,"consumer cyclical, automobile, automobile parts"
https://www.value.today/company/ibf-financial-holdings,6895,ibf financial holdings,not found,,338000000,taiwan,"financial services, stock markets, trading, capital markets"
https://www.value.today/company/hornbach-baumarkt-ag,6904,hornbach baumarkt ag,not found,1877,5494000,germany,"consumer cyclical, retail, real estate"
https://www.value.today/company/uponor-oyj,6912,uponor oyj,not found,,1313000,finland,"industries, construction materials, plastics / plastic products, building products and equipment"
https://www.value.today/company/brinker-international,6910,brinker international,not found,,3804000,usa,"consumer cyclical, restaurants, consumer services, entertainment"
https://www.value.today/company/vericel-corporation,6909,vericel corporation,not found,,156000000,usa,"healthcare, biotechnology, technology, healthcare products, biopharmaceutical"
https://www.value.today/company/hybio-pharmaceutical,6908,hybio pharmaceutical,not found,,not found,china,"healthcare, pharmaceutical, healthcare products"
https://www.value.today/company/fila-korea,6913,fila holdings corporation,not found,,2838000,south korea,"consumer cyclical, footwear, sports goods"
https://www.value.today/company/guangdong-great-river-smarter-logistics,6907,guangdong great river smarter logistics,not found,,not found,china,"industries, shipping"
https://www.value.today/company/maruwa,6906,maruwa,not found,1973,397000000,japan,"technology, electronics, capital goods"
https://www.value.today/company/celldex-therapeutics,6911,celldex therapeutics,not found,,4000000,usa,"healthcare, biotechnology"
https://www.value.today/company/first-bancorp,6905,first bancorp,not found,1948,823000000,usa,"financial services, banking services"
https://www.value.today/company/istar,6914,istar,not found,,308000000,usa,"real estate, property investments"
https://www.value.today/company/eaton-vance-tax-advantaged-global-dividend-income-fund,6923,eaton vance tax-advantaged global dividend income fund,not found,,593000000,usa,"financial services, asset management"
https://www.value.today/company/pt-bank-cimb-niaga-tbk,6922,pt bank cimb niaga tbk,not found,,1197000,indonesia,"financial services, banking services"
https://www.value.today/company/jih-sun-financial-holding,6921,jih sun financial holding,not found,,not found,taiwan,"financial services, stock markets, trading, capital markets"
https://www.value.today/company/ariake-japan,6918,ariake japan,not found,,384000000,japan,"consumer defensive, retail, convenience stores, fmcg, package foods, food products"
https://www.value.today/company/james-halstead,6920,james halstead,not found,,313000000,uk,"industries, construction materials, building products and equipment"
https://www.value.today/company/credit-saison,6919,credit saison,not found,,2648000,japan,financial services
https://www.value.today/company/tinavi-medical-technologies-co.-ltd.,6916,tinavi medical technologies co ltd,not found,,not found,china,"healthcare, medical equipment"
https://www.value.today/company/j.-b.-chemicals-pharmaceuticals,6917,j b chemicals & pharmaceuticals,not found,1976,303000000,india,"healthcare, pharmaceutical, healthcare products"
https://www.value.today/company/resorttrust,6915,resorttrust,not found,,1151000,japan,"consumer cyclical, hotels, restaurants, resorts, leisure"
https://www.value.today/company/outotec-oyj,6923,outotec oyj,not found,,not found,finland,"industries, heavy machinery, machinery manufacturing, agriculture machinery, mining equipment"
https://www.value.today/company/headspin,6925,headspin,not found,2015,not found,usa,"artificial intelligence, software and it, technology"
https://www.value.today/company/smartnews,6925,smartnews,not found,2012,not found,japan,
https://www.value.today/company/monzo,6925,monzo,not found,2015,not found,uk,"banking services, financial services"
https://www.value.today/company/firstcry,6925,firstcry,not found,2010,not found,india,"ecommerce, internet or mobile app based business"
https://www.value.today/company/cmr-surgical,6925,csurgical,not found,2014,not found,uk,"medical equipment, robotics"
https://www.value.today/company/figure-technologies,6925,figure technologies,not found,2018,not found,usa,"technology, software and it"
https://www.value.today/company/rapyd,6925,rapyd,not found,2016,not found,uk,"digital payment solution services, technology"
https://www.value.today/company/galaxy-digital-holdings,6925,galaxy digital holdings,not found,,0,usa,"financial services, stock markets, trading, capital markets"
https://www.value.today/company/radiant-opto-electronics-corporation,6924,radiant opto-electronics corporation,not found,,2019000,taiwan,"technology, electronics, semiconductors"
https://www.value.today/company/spar-nord-bank,6934,spar nord bank a/s,not found,,501000000,denmark,"financial services, banking services"
https://www.value.today/company/f.i.b.i.-holdings-ltd,6931,fibi holdings ltd,not found,,1392000,israel,"financial services, banking services"
https://www.value.today/company/beijing-sl-pharmaceutical,6929,beijing sl pharmaceutical,not found,,not found,china,"healthcare, pharmaceutical, healthcare products"
https://www.value.today/company/casetek-holdings,6926,casetek holdings,not found,,not found,taiwan,"technology, computers hardware, electronics, capital goods"
https://www.value.today/company/shandong-hi-speed-roadbridge,6927,shandong hi-speed road&bridge,not found,,not found,china,"industries, construction"
https://www.value.today/company/bufab-ab-publ,6932,bufab ab publ,not found,,554000000,sweden,"industries, fasteners, tools and equipment, metal products manufacturing, plastics / plastic products"
https://www.value.today/company/china-publishing-media-holdings,6928,china publishing & media holdings,not found,,not found,china,"communication services, publishing"
https://www.value.today/company/huayi-brothers-media-corporation,6930,huayi brothers media corporation,not found,,204000000,china,"communication services, entertainment"
https://www.value.today/company/jilin-chemical-fibre-stock-co.ltd,6933,jilin chemical fibre stock coltd,not found,,not found,china,"basic materials, chemicals"
https://www.value.today/company/eaton-vance-tax-managed-buy-write-opportunities-fund,6926,eaton vance tax-managed buy-write opportunities fund,not found,,107000000,usa,"financial services, asset management"
https://www.value.today/company/sawai-group-holdings-co.-ltd.,6943,sawai group holdings co ltd,not found,,not found,japan,"healthcare, pharmaceutical"
https://www.value.today/company/basf-india,6941,basf india,not found,,1637000,india,"basic materials, chemicals"
https://www.value.today/company/vector-group,6940,vector group,not found,,1220000,usa,"consumer defensive, tobacco products, tobacco and cigarette, cigarettes, consumer non durables, agriculture products"
https://www.value.today/company/olympic-circuit-technology,6938,olympic circuit technology,not found,,not found,china,"technology, electronics, capital goods"
https://www.value.today/company/johns-lyng-group,6939,johns lyng group,not found,,620000000,australia,"industries, construction"
https://www.value.today/company/suzhou-anjie-technology,6935,suzhou anjie technology,not found,,not found,china,"technology, computers hardware"
https://www.value.today/company/revenio-group-oyj,6942,revenio group oyj,not found,,78000000,finland,"healthcare, medical equipment"
https://www.value.today/company/hangzhou-shunwang-technology,6936,hangzhou shunwang technology,not found,,not found,china,"communication services, gaming"
https://www.value.today/company/foosung,6937,foosung,not found,,285000000,south korea,"basic materials, chemicals"
https://www.value.today/company/metro-brands-limited,6940,metro brands limited,not found,,168000000,india,consumer cyclical
https://www.value.today/company/pt-pabrik-kertas-tjiwi-kimia-tbk,6950,pt pabrik kertas tjiwi kimia tbk,not found,,not found,indonesia,"basic materials, paper and pulp"
https://www.value.today/company/contourglobal,6946,contourglobal,not found,2005,2151000,uk,"renewable energy, power generation, electricity generation"
https://www.value.today/company/central-bank-india,6948,central bank of india,not found,,1565000,india,"financial services, banking services"
https://www.value.today/company/rathbone-brothers,6947,rathbone brothers,not found,,512000000,uk,asset management
https://www.value.today/company/nippon-kayaku,6945,nippon kayaku,not found,,1349000,japan,"basic materials, chemicals"
https://www.value.today/company/energiedienst-holding-ag,6952,energiedienst holding ag,not found,,1124000,switzerland,"utilities, electric utilities, renewable energy"
https://www.value.today/company/travere-therapeutics-inc.,6953,travere therapeutics inc,not found,,227000000,usa,"healthcare, biotechnology"
https://www.value.today/company/jack-sewing-machine,6951,jack sewing machine,not found,,881000000,china,"industries, industry machinery"
https://www.value.today/company/china-nonferrous-metal-industrys-foreign-engineering-and-construction-co.ltd.,6944,china nonferrous metal industry's foreign engineering and construction coltd,not found,,not found,china,"basic materials, mining"
https://www.value.today/company/atoss-software-ag,6949,atoss software ag,not found,,97000000,germany,"technology, software and it, software products"
https://www.value.today/company/anhui-golden-seed-winery,6954,anhui golden seed winery,not found,,176000000,china,"consumer defensive, alcoholic beverages, beverages"
https://www.value.today/company/bgc-partners,6962,bgc partners,not found,,2015000,usa,"financial services, investments, stock markets, trading, capital markets, technology"
https://www.value.today/company/la-societe-industrielle-et-financiere-de-lartois,6961,la societe industrielle et financiere de l'artois,not found,,120000000,france,"technology, computers hardware"
https://www.value.today/company/beijing-funshine-culture-media-co.-ltd.,6956,beijing funshine culture media co ltd,not found,,not found,china,"communication services, entertainment"
https://www.value.today/company/revolution-medicines-inc.,6958,revolution medicines inc,not found,,29000000,usa,"healthcare, biotechnology"
https://www.value.today/company/vesuvius,6959,vesuvius,not found,,1934000,uk,"basic materials, iron and steel"
https://www.value.today/company/tp-icap,6957,tp icap,not found,,2197000,uk,"financial services, stock markets, trading, capital markets"
https://www.value.today/company/grenke-ag,6960,grenke ag,not found,,608000000,germany,"financial services, rent / lease services"
https://www.value.today/company/aes-tiete-energia,6958,aes tiete energia,not found,,not found,brazil,"utilities, electric utilities"
https://www.value.today/company/kunshan-kinglai-hygienic-materials,6955,kunshan kinglai hygienic materials,not found,,not found,china,"industries, industry machinery"
https://www.value.today/company/akka-technologies-se,6971,akka technologies se,not found,1984,1503000,belgium,"technology, software and it"
https://www.value.today/company/global-net-lease,6968,global net lease,not found,,391000000,usa,"real estate, consumer services, property investments, commercial properties"
https://www.value.today/company/basler,6969,basler,not found,,214000000,germany,"technology, electronics, consumer electronics"
https://www.value.today/company/fibra-danhos,6964,fibra danhos,not found,,239000000,mexico,"real estate, property investments"
https://www.value.today/company/jiayuan-international-group,6963,jiayuan international group,not found,2003,2757000,hong kong,real estate
https://www.value.today/company/firstsource-solutions,6967,firstsource solutions,not found,,734000000,india,"technology, bpo/spo, software and it"
https://www.value.today/company/zhejiang-tiantie-industry,6966,zhejiang tiantie industry,not found,,not found,china,"industries, railway"
https://www.value.today/company/tri-continental-corporation,6965,tri-continental corporation,not found,,436000000,usa,"financial services, asset management"
https://www.value.today/company/shanghai-smi-holding-co.-ltd,6970,shanghai smi holding co ltd,not found,,1338000,china,real estate
https://www.value.today/company/fbl-financial-group,6962,fbl financial group,not found,,not found,usa,"financial services, insurance"
https://www.value.today/company/kkr-acquisition-holdings-i-corp.-0,6972,kkr acquisition holdings i corp,not found,,0,usa,"financial services, shell company"
https://www.value.today/company/jilin-yatai-group,6979,jilin yatai group,not found,,not found,china,"industries, construction materials, real estate, pharmaceutical, trading, conglomerate"
https://www.value.today/company/jiangsu-zhangjiagang-rural-commercial-bank,6975,jiangsu zhangjiagang rural commercial bank,not found,,not found,china,"financial services, banking services"
https://www.value.today/company/cominar-real-estate-investment-trust,6977,cominar real estate investment trust,not found,,524000000,canada,"real estate, commercial properties, investments, property investments"
https://www.value.today/company/telecom-egypt-company,6976,telecom egypt company,not found,,not found,egypt,"communication services, telecom"
https://www.value.today/company/digital-china-group,6976,digital china group,not found,,17810000,china,"technology, software and it"
https://www.value.today/company/epistar-corporation,6975,epistar corporation,not found,,not found,taiwan,"technology, electronics, capital goods"
https://www.value.today/company/drilling-company-1972,6978,drilling company of 1972 a/s,not found,,1267000,denmark,"energy, oil and gas"
https://www.value.today/company/wuxi-rural-commercial-bank,6974,wuxi rural commercial bank,not found,,not found,china,"financial services, banking services"
https://www.value.today/company/churchill-capital-corp-vii,6973,churchill capital corp vii,not found,,0,usa,shell company
https://www.value.today/company/shaanxi-jr-optimum-energy-co.-ltd,6988,blivex energy technology,not found,,not found,china,"industries, batteries"
https://www.value.today/company/j-d-wetherspoon,6986,j d wetherspoon,not found,,909000000,uk,"consumer cyclical, restaurants"
https://www.value.today/company/isrotel,6981,isrotel,not found,,492000000,israel,"consumer cyclical, hotels"
